Hawkishness Date,Hawkishness
2013-05-02,-0.2297872340425532
2013-12-26,-0.1407766990291262
2013-09-10,-0.0917874396135265
2013-07-17,-0.217391304347826
2013-03-12,-0.1531531531531531
2013-10-31,-0.1266375545851528
2013-04-09,-0.2206572769953051
2013-08-13,-0.0807174887892376
2014-01-27,-0.0585365853658536
2013-11-06,-0.1759259259259259
2013-10-09,-0.125
2013-06-14,-0.1122448979591836
2013-02-19,-0.2576923076923076
2013-04-26,-0.1502590673575129
2014-11-06,-0.2552083333333333
2014-06-18,-0.119047619047619
2014-10-10,-0.1612903225806451
2014-02-21,-0.1519607843137254
2014-05-07,-0.0357142857142857
2014-03-14,-0.1588785046728972
2014-04-30,-0.0375586854460093
2014-12-25,-0.2287234042553191
2014-07-18,-0.2032967032967033
2014-09-09,-0.1839080459770115
2015-01-26,-0.2893401015228426
2014-04-11,-0.0466321243523316
2014-08-13,-0.1891891891891892
2014-10-31,-0.2181818181818181
2024-08-05,0.0531914893617021
2024-03-25,-0.0992907801418439
2024-09-26,0.053763440860215
2024-05-02,-0.0641399416909621
2024-06-19,0.1261261261261261
2023-03-15,-0.1370716510903426
2023-08-02,-0.1218487394957983
2023-06-21,-0.1678571428571428
2023-11-06,-0.0555555555555555
2023-05-08,-0.068100358422939
2023-09-27,-0.1890909090909091
2024-01-26,-0.1225296442687747
2023-12-22,-0.0940766550522648
2015-10-13,-0.1598173515981735
2015-02-23,-0.3448275862068966
2015-06-24,-0.0473684210526315
2015-11-05,-0.1682242990654205
2015-04-30,-0.0504587155963302
2015-07-21,0.0458715596330275
2015-09-18,-0.0762331838565022
2015-03-20,-0.0833333333333333
2015-05-08,-0.0507614213197969
2015-12-24,-0.1917098445595854
2015-04-13,-0.0676328502415458
2015-10-30,-0.0896860986547085
2015-08-12,-0.026431718061674
2016-02-03,-0.2300884955752212
2012-03-16,-0.2666666666666666
2012-09-24,-0.4
2012-05-07,-0.2568306010928962
2012-12-26,-0.4697674418604651
2012-07-18,-0.3333333333333333
2012-08-14,-0.3623853211009174
2013-01-25,-0.4242424242424242
2012-04-13,-0.2746113989637305
2012-10-11,-0.4863636363636364
2012-10-30,-0.5023474178403756
2012-06-20,-0.2526881720430107
2012-02-17,-0.3837837837837838
2012-11-02,-0.4074074074074074
2012-04-27,-0.2958579881656805
2008-08-22,-0.1785714285714285
2009-01-27,-0.6711409395973155
2008-10-31,-0.4848484848484848
2008-09-18,0.0434782608695652
2008-03-12,-0.0921052631578947
2008-12-25,-0.6118421052631579
2008-07-18,-0.0902255639097744
2008-09-22,-0.3724137931034483
2008-04-30,-0.0227272727272727
2008-05-23,-0.1275167785234899
2008-09-29,-0.2
2008-12-02,-0.4736842105263157
2008-10-14,-0.1458333333333333
2008-02-20,-0.0111731843575419
2008-10-10,-0.3933333333333333
2008-11-06,-0.3803680981595092
2008-06-18,0.0069930069930069
2001-08-17,-0.3713733075435203
2001-11-01,-0.4796380090497738
2002-01-21,-0.462
2001-05-23,-0.4931506849315068
2001-04-18,-0.5939086294416244
2001-07-18,-0.5056179775280899
2001-06-20,-0.4740740740740741
2001-09-25,-0.5816733067729084
2001-12-25,-0.5225563909774437
2001-03-23,-0.53515625
2001-12-04,-0.505
2001-03-05,-0.4279835390946502
2001-05-01,-0.5019762845849802
2001-11-21,-0.4655870445344129
2006-03-14,0.0746268656716417
2006-12-22,0.040650406504065
2006-09-13,0.1607142857142857
2006-06-20,0.0453172205438066
2006-04-14,0.1091703056768559
2006-11-21,0.05
2006-10-18,0.0588235294117647
2007-01-23,-0.094017094017094
2006-08-16,0.2702702702702703
2006-10-31,0.0714285714285714
2006-05-24,0.1904761904761904
2006-07-20,0.1374045801526717
2007-12-26,0.0890410958904109
2007-03-26,0.1021897810218978
2007-11-16,0.0699300699300699
2007-02-26,-0.0522388059701492
2007-05-07,-0.0084745762711864
2007-11-05,0.0389610389610389
2007-10-31,-0.0074074074074074
2007-06-20,0.1071428571428571
2008-01-25,-0.0258064516129032
2007-08-28,0.1317829457364341
2007-07-18,0.1590909090909091
2007-05-22,0.1119402985074626
2007-09-25,0.0211267605633802
2000-07-03,-0.0237154150197628
2000-09-20,-0.1790697674418604
2000-12-05,-0.3163265306122449
2000-02-29,-0.1814814814814815
2001-01-24,-0.4139784946236559
2000-03-13,-0.2801556420233463
2000-08-16,-0.145
2000-07-21,-0.1897233201581027
2000-05-22,-0.2036363636363636
2000-03-29,-0.1724137931034483
2000-06-15,-0.1676646706586826
2000-12-20,-0.3526570048309179
2000-11-22,-0.1981981981981982
2000-05-02,-0.1680672268907563
2000-10-18,-0.1528384279475982
2000-04-13,-0.2276119402985074
2009-10-30,-0.2456140350877192
2010-01-29,-0.2176470588235294
2009-08-14,-0.5337078651685393
2009-07-21,-0.4647887323943662
2009-12-24,-0.2828947368421052
2009-05-08,-0.5869565217391305
2009-03-24,-0.569620253164557
2009-09-25,-0.375886524822695
2009-04-30,-0.5337423312883436
2009-06-19,-0.5107913669064749
2009-04-10,-0.6641221374045801
2009-02-24,-0.656441717791411
2009-10-19,-0.3832335329341317
2009-12-01,-0.6764705882352942
2009-11-05,-0.3314917127071823
2017-06-21,-0.0233644859813084
2017-03-22,-0.0541871921182266
2017-09-26,0.0271493212669683
2017-12-26,-0.0495495495495495
2018-01-26,0.0090497737556561
2017-05-02,0.0566037735849056
2017-11-06,-0.0191387559808612
2017-07-25,-0.0135746606334841
2010-08-13,-0.2660098522167488
2010-05-10,-0.1977715877437326
2010-04-12,-0.2654320987654321
2011-01-28,-0.2126436781609195
