Hawkishness Date,Hawkishness
2013-08-01,-0.0578947368421052
2013-06-06,-0.2028985507246377
2013-07-04,-0.0431654676258992
2013-11-07,-0.0736196319018405
2013-01-10,-0.1592356687898089
2013-09-04,0.2
2013-10-09,0.0476190476190476
2013-02-07,-0.1543209876543209
2013-05-09,-0.1972789115646258
2013-12-05,-0.1287878787878787
2013-04-04,-0.2733812949640288
2013-03-07,-0.2116788321167883
2014-07-10,-0.1241830065359477
2014-06-05,-0.1952662721893491
2014-08-07,-0.0894736842105263
2014-11-06,-0.2577319587628865
2014-10-08,-0.4293478260869565
2014-09-04,-0.2105263157894736
2014-01-09,0.0289855072463768
2014-05-08,-0.0778443113772455
2014-12-04,-0.2530864197530864
2014-02-06,-0.1418918918918918
2014-04-09,-0.1490683229813664
2014-03-06,-0.0569620253164556
2022-05-05,0.26
2022-02-03,0.3127035830618892
2022-11-03,0.0154440154440154
2022-09-22,0.1434977578475336
2022-06-16,0.3302752293577982
2022-12-15,-0.056
2022-03-17,0.3371647509578544
2022-08-04,0.2285714285714285
2024-05-09,-0.0087719298245614
2024-09-19,-0.1333333333333333
2024-03-21,0.0105263157894736
2024-06-20,0.0234741784037558
2024-08-01,0.0097087378640776
2024-02-01,-0.1074380165289256
2023-09-21,-0.0044444444444444
2023-05-11,0.1732283464566929
2023-11-02,0.2213740458015267
2023-06-22,0.1711229946524064
2023-03-23,0.0131004366812227
2023-02-02,-0.096938775510204
2023-12-14,-0.1208791208791208
2023-08-03,0.2575757575757575
2015-08-06,-0.0298507462686567
2015-06-17,-0.0122699386503067
2015-07-22,-0.0326086956521739
2015-10-08,-0.1769230769230769
2015-11-05,-0.1634615384615384
2015-01-08,-0.2251655629139073
2015-05-20,-0.1467391304347826
2015-12-10,-0.1403508771929824
2015-02-05,-0.2378048780487804
2015-09-10,-0.057471264367816
2015-04-22,-0.2348993288590604
2015-03-05,0.0648648648648648
2012-07-05,-0.5958904109589042
2012-06-07,-0.4024390243902439
2012-08-02,-0.3815028901734104
2012-11-08,-0.1133004926108374
2012-10-04,-0.4525547445255474
2012-09-06,-0.2727272727272727
2012-01-12,-0.2699386503067484
2012-02-09,-0.1941176470588235
2012-05-10,-0.2514619883040935
2012-12-06,-0.1138211382113821
2012-04-05,-0.1544117647058823
2012-03-08,-0.0289855072463768
2008-04-10,-0.0481927710843373
2008-03-06,-0.0459770114942528
2008-05-08,-0.1052631578947368
2008-12-04,-0.7603305785123967
2008-02-07,-0.2123287671232876
2008-01-10,-0.1619718309859155
2008-09-04,-0.2108433734939759
2008-10-08,-0.3603603603603603
2008-08-07,-0.2771084337349397
2008-06-05,0.02
2008-07-10,-0.0764331210191082
2008-11-06,-0.6056338028169014
2001-08-02,-0.3102493074792243
2001-06-06,-0.0794117647058823
2001-07-05,-0.0377358490566037
2001-11-08,-0.495575221238938
2001-01-11,-0.2282282282282282
2001-09-06,-0.1692789968652037
2001-10-04,-0.2675675675675675
2001-05-10,-0.2425876010781671
2001-12-05,-0.2411764705882353
2001-02-08,-0.2344213649851632
2001-04-05,-0.2467532467532467
2001-03-08,-0.0794520547945205
2006-07-06,0.1185185185185185
2006-06-08,0.0638297872340425
2006-08-03,0.3416666666666667
2006-11-09,0.1292517006802721
2006-10-05,0.0792682926829268
2006-09-07,0.2131147540983606
2006-01-12,-0.0671641791044776
2006-02-09,0.0082644628099173
2006-05-04,0.188034188034188
2006-12-07,0.0458715596330275
2006-04-06,0.128440366972477
2006-03-09,0.024390243902439
2007-08-02,-0.1188811188811188
2007-06-07,0.1635220125786163
2007-07-05,0.1301369863013698
2007-11-08,-0.0858895705521472
2007-01-11,0.3389830508474576
2007-09-06,-0.265625
2007-10-04,-0.2012987012987013
2007-02-08,0.1223021582733813
2007-05-10,0.1764705882352941
2007-12-06,-0.1796875
2007-04-05,0.0821917808219178
2007-03-08,-0.0335570469798657
2000-07-06,-0.0436046511627907
2000-06-07,-0.0887096774193548
2000-08-03,0.1323529411764706
2000-11-09,-0.0163934426229508
2000-10-05,-0.0294906166219839
2000-09-07,-0.0529595015576324
2000-01-13,0.1949685534591195
2000-05-04,0.1143695014662756
2000-12-07,-0.2123655913978494
2000-02-10,0.2547425474254742
2000-04-06,0.1607142857142857
2000-03-09,0.0714285714285714
2009-04-09,-0.2751677852348993
2009-03-05,-0.4748603351955307
2009-05-07,-0.4024390243902439
2009-12-10,-0.1408450704225352
2009-02-05,-0.593939393939394
2009-10-08,-0.2636363636363636
2009-09-10,-0.2056737588652482
2009-01-08,-0.4964028776978417
2009-07-09,-0.2538461538461538
2009-06-04,-0.1875
2009-08-06,-0.2447552447552447
2009-11-05,-0.3305785123966942
2017-05-11,-0.0652173913043478
2017-08-03,0.092391304347826
2017-06-15,0.0231213872832369
2017-03-16,0.0519480519480519
2017-11-02,0.1564245810055866
2017-09-14,0.2637362637362637
2017-12-14,0.1602564102564102
2017-02-02,0.0714285714285714
2010-11-04,0.0134228187919463
2010-08-05,-0.0379746835443038
2010-06-10,0.0857142857142857
2010-07-08,-0.0888888888888888
2010-01-07,0.0089285714285714
2010-09-09,-0.1052631578947368
2010-10-07,-0.0780141843971631
2010-02-04,-0.1842105263157894
2010-12-09,0.2516556291390728
2010-05-10,-0.0384615384615384
2010-03-04,0.025
2010-04-08,-0.1018518518518518
2019-02-07,-0.2428571428571428
2019-12-19,-0.1196172248803827
2019-09-19,-0.224669603524229
2019-11-07,-0.2644230769230769
2019-06-20,-0.2401960784313725
2019-03-21,-0.094240837696335
2019-05-02,0.0
2019-08-01,-0.2132701421800948
