Hawkishness Date,Hawkishness
2013-03-22,-0.1014492753623188
2013-12-13,0.1097560975609756
2013-06-14,0.0
2013-09-13,0.1688311688311688
2013-02-01,-0.1428571428571428
2013-10-24,0.1710526315789473
2013-05-06,-0.088235294117647
2013-07-25,0.1304347826086956
2014-11-12,-0.074074074074074
2014-12-17,-0.0727272727272727
2014-09-16,0.0181818181818181
2014-07-30,-0.1034482758620689
2014-01-31,0.0434782608695652
2014-06-13,-0.1020408163265306
2014-04-15,-0.0727272727272727
2014-03-13,-0.0576923076923076
2022-09-27,0.238095238095238
2022-08-09,0.3095238095238095
2022-05-10,0.4838709677419355
2022-06-21,0.4117647058823529
2022-12-13,0.0666666666666666
2022-05-16,0.4545454545454545
2022-02-08,0.5483870967741935
2022-11-01,0.131578947368421
2024-08-06,0.3090909090909091
2024-09-24,0.2
2024-03-26,0.054054054054054
2024-02-06,0.0172413793103448
2024-05-14,0.3939393939393939
2024-06-25,0.38
2023-11-07,0.1756756756756756
2023-12-19,0.1372549019607843
2023-02-07,0.203125
2023-03-28,0.1917808219178082
2023-05-09,0.1571428571428571
2023-06-27,0.0333333333333333
2023-09-26,0.0864197530864197
2023-08-08,0.0985915492957746
2015-12-09,-0.0847457627118644
2015-06-17,0.0
2015-03-19,-0.0185185185185185
2015-08-13,0.0175438596491228
2015-02-04,-0.0535714285714285
2015-05-14,-0.0344827586206896
2015-09-16,-0.0535714285714285
2015-11-05,-0.0833333333333333
2012-03-23,-0.2115384615384615
2012-05-07,-0.2727272727272727
2012-12-12,-0.0416666666666666
2012-07-26,-0.1860465116279069
2012-06-18,-0.2022471910112359
2012-09-14,-0.021505376344086
2012-10-25,-0.0392156862745098
2012-02-07,-0.2285714285714285
2008-04-04,0.0808080808080808
2008-02-20,0.1584158415841584
2008-05-16,0.2376237623762376
2008-06-27,0.26
2008-12-26,-0.3271028037383177
2008-10-07,0.2745098039215686
2008-12-03,0.0776699029126213
2008-08-14,0.3571428571428571
2001-10-30,-0.3294117647058823
2001-09-03,-0.3108108108108108
2001-02-21,-0.375
2001-07-30,-0.2207792207792207
2001-04-27,0.0597014925373134
2001-03-28,-0.0256410256410256
2001-12-03,-0.2363636363636363
2001-01-10,-0.0816326530612244
2001-06-01,0.0210526315789473
2001-09-28,-0.3246753246753247
2001-07-03,-0.1632653061224489
2001-03-29,-0.1025641025641025
2008-01-18,0.231578947368421
2007-11-30,0.1132075471698113
2007-09-28,0.1588785046728972
2000-11-01,0.2291666666666666
2000-06-09,0.1475409836065573
2000-09-12,0.08
2000-02-15,0.0
2000-01-24,0.0333333333333333
2000-02-04,0.0
2000-12-07,0.0188679245283018
2000-07-06,0.1533333333333333
2000-03-30,0.1451612903225806
2000-10-04,0.125
2000-05-04,0.2203389830508474
2009-07-10,-0.2527472527472527
2009-08-27,-0.2065217391304347
2009-11-20,-0.1318681318681318
2009-10-01,-0.2087912087912088
2009-02-20,-0.475
2010-01-06,-0.0217391304347826
2009-04-20,-0.40625
2009-06-03,-0.3636363636363636
2017-09-13,-0.2592592592592592
2017-12-12,-0.2826086956521739
2017-06-06,-0.1
2017-03-02,-0.3142857142857143
2017-10-31,-0.3714285714285714
2017-04-18,-0.3125
2017-08-01,-0.1
2017-01-17,-0.3513513513513513
2010-09-24,-0.1030927835051546
2010-06-22,0.2631578947368421
2010-04-19,0.2934782608695652
2010-05-12,0.34375
2010-03-09,0.1578947368421052
2010-11-11,0.0
2010-08-05,-0.0555555555555555
2010-12-27,0.1428571428571428
2019-05-14,-0.1875
2019-08-06,-0.2
2019-06-25,-0.4242424242424242
2019-09-24,-0.4193548387096774
2019-03-26,-0.1428571428571428
2019-12-17,-0.25
2019-02-12,-0.1724137931034483
2019-11-05,-0.25
2021-05-11,0.0
2021-07-01,0.4137931034482758
2021-08-11,0.4838709677419355
2021-09-28,0.2580645161290322
2021-12-14,0.5625
2021-11-03,0.3548387096774194
2021-03-23,0.5
2021-01-26,-0.025
2020-12-15,-0.23
2020-06-23,0.0625
2020-05-12,-0.238095238095238
2020-03-23,-0.2
2020-02-11,-0.3333333333333333
2020-08-11,0.0909090909090909
2020-09-22,-0.1904761904761904
2018-05-22,-0.0333333333333333
2018-11-06,-0.2
2018-08-07,-0.1710526315789473
2018-03-27,-0.125
2018-06-26,-0.125
2018-02-15,-0.1052631578947368
2018-12-18,-0.2105263157894736
2018-09-25,-0.0625
2011-11-08,-0.1666666666666666
2011-02-08,0.3289473684210526
2011-12-16,-0.1789473684210526
2016-05-11,-0.1147540983606557
2016-09-06,-0.0172413793103448
2016-02-03,-0.0983606557377049
2016-10-25,-0.3
2016-06-21,-0.1774193548387097
2016-12-06,-0.3968253968253968
2016-03-18,-0.1129032258064516
2016-08-01,-0.0588235294117647
2005-03-24,0.1222222222222222
2005-02-04,0.3536585365853658
2005-04-04,0.2280701754385964
2002-01-03,-0.2976190476190476
2003-03-27,-0.1147540983606557
2003-04-30,-0.0606060606060606
2003-05-30,-0.2941176470588235
2003-06-27,-0.2162162162162162
2003-07-31,-0.1470588235294117
2004-01-30,0.323943661971831
2004-11-19,0.0641025641025641
2004-03-30,-0.1538461538461538
2004-02-27,0.2545454545454545
2004-06-25,0.1333333333333333
2004-04-26,0.1948051948051948
2004-09-06,0.1864406779661017
2004-12-31,0.1604938271604938
2004-07-29,0.2545454545454545
2004-09-30,0.2365591397849462
2004-05-28,0.2093023255813953
2004-11-30,0.1694915254237288
