Hawkishness Date,Hawkishness
1998-02-05,0.0638297872340425
1997-05-22,0.2483221476510067
1997-07-03,0.1678321678321678
1999-12-23,0.1959459459459459
1999-07-01,0.1875
1999-05-20,0.0067114093959731
1999-11-18,0.302158273381295
2000-02-03,0.2152777777777778
1999-04-01,-0.0099502487562189
1999-10-07,0.096590909090909
1999-08-26,0.2083333333333333
1998-08-20,0.0271739130434782
1998-12-23,-0.2435233160621761
1998-05-21,0.0579710144927536
1998-07-02,0.029585798816568
1998-11-19,-0.2012195121951219
1999-02-04,-0.0408163265306122
1998-10-01,-0.06875
1998-04-02,-0.0057803468208092
1996-08-23,0.0481283422459893
1996-11-15,0.0764331210191082
1996-09-27,-0.0378787878787878
1996-12-20,-0.0349650349650349
1996-07-05,0.1610738255033557
1996-03-29,-0.2164948453608247
1996-05-24,0.1266666666666666
