Hawkishness Date,Hawkishness
2013-09-19,0.125
2013-03-14,-0.1363636363636363
2013-12-12,-0.2692307692307692
2013-06-20,-0.1363636363636363
2014-12-11,-0.2142857142857142
2014-09-18,-0.3103448275862069
2014-03-20,-0.2307692307692307
2014-06-19,-0.2142857142857142
2022-03-24,0.1666666666666666
2022-09-22,0.1627906976744186
2022-12-15,0.048780487804878
2022-06-16,0.2558139534883721
2024-03-21,-0.375
2024-06-20,-0.2051282051282051
2024-09-26,-0.3333333333333333
2023-06-22,0.0769230769230769
2023-03-23,0.1282051282051282
2023-09-21,-0.0857142857142857
2023-12-14,-0.3055555555555556
2015-12-10,-0.2903225806451613
2015-06-18,-0.1
2015-09-17,-0.3428571428571428
2015-03-19,-0.1304347826086956
2012-03-15,-0.2758620689655172
2012-12-13,0.0
2012-09-13,-0.2916666666666667
2012-06-14,-0.238095238095238
2008-03-13,0.1967213114754098
2008-12-11,-0.4666666666666667
2008-06-19,0.0666666666666666
2008-09-18,-0.044776119402985
2001-06-14,0.0625
2001-12-07,-0.4166666666666667
2001-09-17,-0.2285714285714285
2006-03-16,0.1451612903225806
2006-09-14,-0.074074074074074
2006-06-15,0.1666666666666666
2006-12-14,0.0909090909090909
2007-12-13,-0.0714285714285714
2007-03-15,0.2027027027027027
2007-09-13,0.1481481481481481
2007-06-14,0.2857142857142857
2009-03-12,-0.4235294117647059
2009-12-10,-0.25
2009-06-18,-0.3181818181818182
2009-09-17,-0.1888888888888888
2017-03-16,0.0588235294117647
2017-09-14,0.0571428571428571
2017-12-14,0.25
2017-06-15,-0.16
2010-12-16,0.1111111111111111
2010-09-16,-0.04
2010-03-11,-0.072289156626506
2010-06-17,0.1875
2019-03-21,-0.2285714285714285
2019-09-19,-0.1168831168831168
2019-12-12,-0.1212121212121212
2019-06-13,-0.0222222222222222
2021-06-17,-0.1621621621621621
2021-09-23,-0.0333333333333333
2021-03-25,-0.3243243243243243
2021-12-16,0.09375
2020-09-24,-0.4888888888888889
2020-12-17,-0.3488372093023256
2020-06-18,-0.6190476190476191
2020-03-19,-0.2926829268292683
2018-06-21,0.0
2018-09-20,0.2352941176470588
2018-12-13,-0.0909090909090909
2018-03-15,0.0344827586206896
2011-12-15,-0.1666666666666666
2011-03-17,0.2463768115942029
2011-09-15,-0.1666666666666666
2011-06-16,0.2631578947368421
2016-09-15,-0.25
2016-03-17,-0.6153846153846154
2016-12-15,-0.0555555555555555
2016-06-16,-0.0606060606060606
2005-12-15,0.1666666666666666
2005-06-16,0.0
2005-09-15,0.2295081967213114
2005-03-17,-0.1020408163265306
2002-03-21,-0.2
2002-09-19,-0.4210526315789473
2002-12-13,-0.2
2002-06-14,-0.3076923076923077
2003-12-12,-0.2
2003-09-18,-0.3
2003-06-13,-0.4
2003-03-20,-0.3255813953488372
2004-12-16,-0.2
2004-06-17,0.0769230769230769
2004-09-16,0.09375
2004-03-18,-0.2857142857142857
