Hawkishness Date,Hawkishness
2013-12-19,-0.4878048780487805
2013-10-17,-0.0975609756097561
2013-04-25,-0.3396226415094339
2013-11-21,-0.238095238095238
2013-02-21,-0.6304347826086957
2013-01-24,-0.7115384615384616
2013-06-20,-0.4545454545454545
2013-09-19,-0.1428571428571428
2013-05-23,-0.5
2013-08-22,-0.5357142857142857
2013-03-21,-0.4210526315789473
2014-02-20,-0.4081632653061224
2014-11-20,-0.4259259259259259
2014-04-17,-0.3414634146341463
2014-12-18,-0.4545454545454545
2014-10-23,-0.375
2014-08-21,-0.3461538461538461
2014-03-20,-0.1454545454545454
2014-05-22,-0.2558139534883721
2014-06-20,-0.5813953488372093
2014-09-18,-0.5416666666666666
2014-01-23,-0.3269230769230769
2022-04-08,0.3584905660377358
2022-08-25,0.0862068965517241
2022-06-10,0.5
2022-10-07,0.125
2022-07-08,0.4385964912280701
2022-02-10,0.5306122448979592
2022-03-10,0.5454545454545454
2022-12-09,0.1481481481481481
2022-05-06,0.4230769230769231
2022-11-10,0.234375
2023-01-05,-0.180327868852459
2024-06-07,0.1428571428571428
2024-07-05,0.1212121212121212
2024-03-08,-0.1698113207547169
2024-11-08,0.1346153846153846
2024-10-04,0.0769230769230769
2024-05-13,0.1636363636363636
2024-08-22,0.0338983050847457
2024-02-09,-0.2258064516129032
2024-04-08,0.1194029850746268
2023-02-10,-0.1538461538461538
2023-04-07,-0.203125
2024-01-11,-0.1886792452830188
2023-12-08,-0.175438596491228
2023-08-30,-0.1886792452830188
2023-06-09,-0.109090909090909
2023-05-12,-0.0769230769230769
2023-07-07,-0.3243243243243243
2023-03-10,-0.25
2023-11-10,-0.4150943396226415
2023-10-06,-0.4677419354838709
2015-11-19,-0.3934426229508196
2015-12-17,-0.1296296296296296
2015-10-22,-0.2413793103448276
2015-04-23,-0.0392156862745098
2015-02-19,-0.3432835820895522
2015-01-22,-0.3142857142857143
2015-08-20,-0.1176470588235294
2015-03-19,-0.3188405797101449
2015-06-18,-0.2363636363636363
2015-09-17,-0.4428571428571428
2015-05-21,-0.4310344827586206
2012-02-23,0.0555555555555555
2012-04-26,0.0816326530612244
2012-12-20,-0.4901960784313725
2012-10-18,-0.4210526315789473
2012-11-22,-0.5111111111111111
2012-05-24,0.2391304347826087
2012-06-21,0.0769230769230769
2012-09-20,-0.4807692307692308
2012-08-23,-0.34
2012-03-22,0.1538461538461538
2012-01-26,0.0714285714285714
2008-05-23,0.2307692307692307
2009-01-22,-0.5357142857142857
2008-11-20,-0.0909090909090909
2008-12-18,-0.2033898305084746
2008-03-20,0.25
2008-02-21,0.1388888888888889
2008-06-19,0.1774193548387097
2008-09-18,0.1052631578947368
2008-10-23,0.0
2008-07-24,0.3235294117647059
2008-08-21,0.2786885245901639
2008-04-24,0.1320754716981132
2007-07-25,0.1034482758620689
2007-06-27,0.1785714285714285
2007-09-26,0.0
2007-08-29,0.2
2007-05-30,0.2083333333333333
2007-12-13,0.4464285714285714
2008-01-24,0.2666666666666666
2007-10-31,0.0163934426229508
2007-04-25,0.1698113207547169
2009-03-19,-0.2285714285714285
2010-01-21,0.2051282051282051
2009-11-19,-0.1111111111111111
2009-05-21,-0.05
2009-12-17,-0.25
2009-10-22,-0.2
2009-07-23,-0.1971830985915492
2009-09-24,-0.25
2009-06-18,-0.1594202898550724
2009-08-20,-0.2692307692307692
2009-04-23,-0.196078431372549
2009-02-19,-0.328125
2017-11-23,0.0892857142857142
2017-04-21,0.0652173913043478
2017-10-26,-0.05
2017-12-21,-0.0923076923076923
2017-02-23,0.108695652173913
2017-01-26,0.1521739130434782
2017-03-23,0.0
2017-08-24,-0.1590909090909091
2017-06-01,0.0909090909090909
2017-09-21,-0.12
2010-03-18,-0.1746031746031746
2010-11-18,0.119047619047619
2011-01-20,0.1481481481481481
2010-05-20,-0.0689655172413793
2010-12-16,0.1612903225806451
2010-10-21,-0.0923076923076923
2010-07-15,-0.0547945205479452
2010-09-23,0.075
2010-06-24,-0.0606060606060606
2010-04-22,-0.1052631578947368
2010-02-19,0.0181818181818181
2019-05-30,0.2222222222222222
2019-06-21,0.0136986301369863
2019-09-26,-0.4025974025974026
2019-03-21,-0.2678571428571428
2019-08-22,-0.0588235294117647
2019-01-31,-0.1311475409836065
2019-02-21,-0.303030303030303
2019-04-18,-0.1698113207547169
2019-10-17,-0.4430379746835443
2019-12-19,-0.1666666666666666
2019-11-21,-0.3076923076923077
2021-02-05,-0.3770491803278688
2021-08-26,0.2467532467532467
2021-04-09,-0.2258064516129032
2021-06-11,-0.1269841269841269
2021-07-09,0.0684931506849315
2021-09-30,0.238095238095238
2021-12-10,0.5217391304347826
2021-05-07,-0.1818181818181818
2022-01-07,0.66
2021-10-21,0.5454545454545454
2021-03-05,-0.2142857142857142
2020-08-27,-0.4038461538461538
2020-03-19,-0.188235294117647
2020-04-09,-0.7755102040816326
2020-07-16,-0.5925925925925926
2020-10-09,-0.5964912280701754
2020-06-18,-0.6515151515151515
2020-01-23,0.0277777777777777
2020-02-20,-0.1125
2020-12-04,-0.423728813559322
2021-01-15,-0.4666666666666667
2020-11-10,-0.4565217391304347
2020-06-01,-0.6153846153846154
2018-02-01,0.0377358490566037
2018-08-23,0.0833333333333333
2018-06-28,-0.0606060606060606
2018-09-20,0.1690140845070422
2018-06-01,-0.0615384615384615
2018-03-29,0.0350877192982456
2018-10-25,0.1323529411764706
2018-12-20,-0.1290322580645161
2018-04-27,0.0
2018-11-22,-0.0147058823529411
2018-02-22,-0.0434782608695652
2011-04-21,0.0983606557377049
